date,species,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,day_of_week,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,Tavg_lag_7,PrecipTotal_lag_7,Tavg_lag_10,PrecipTotal_lag_10,Tavg_lag_14,PrecipTotal_lag_14
2013-07-25,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,17,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,5,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,2,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,50,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,50,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,5,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,7,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,14,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,4,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,16,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,39,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,5,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T900,41.974689,-87.890615,1,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS,T900,41.974689,-87.890615,18,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS,T900,41.974689,-87.890615,6,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,6,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T903,41.957799,-87.930995,3,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T222,41.925198,-87.746381,2,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,13,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,20,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T225,41.743402,-87.731435,30,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS,T225,41.743402,-87.731435,3,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.60096300000002,30,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T227,41.728495,-87.60096300000002,30,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T224,41.94722700000001,-87.67145699999998,10,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T224,41.94722700000001,-87.67145699999998,1,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,1,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T226,41.793818,-87.654234,36,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,16,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T230,41.904194,-87.756155,1,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX TERRITANS,T230,41.904194,-87.756155,2,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T228,41.951866,-87.72505699999998,24,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,6,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,3,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.66805500000002,8,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T232,41.912563,-87.66805500000002,1,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,13,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX RESTUANS,T233,42.009876,-87.807277,3,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,1,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-07-25,CULEX PIPIENS/RESTUANS,T236,41.994679,-87.770899,13,0,2013,Jul,25,Thu,81.0,57.5,69.5,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5,74.0,0.0,63.0,0.0,70.0,0.51
2013-08-01,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,20,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T002,41.95469,-87.800991,7,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T002,41.95469,-87.800991,7,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000002,13,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T046,41.891118,-87.65449100000002,3,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,12,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T048,41.867108,-87.654224,16,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T048,41.867108,-87.654224,1,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,10,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,1,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T054,41.921965,-87.632085,1,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T094,41.720848,-87.666014,4,1,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,16,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T159,41.732984,-87.649642,2,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T159,41.732984,-87.649642,7,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,6,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,45,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T028,41.986921,-87.689778,3,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T028,41.986921,-87.689778,19,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,10,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T031,41.801498,-87.763416,3,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,3,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T033,41.906638,-87.701431,1,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,6,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T089,41.723195,-87.64997,3,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,24,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T090,41.868077,-87.666901,6,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T090,41.868077,-87.666901,3,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999998,25,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T135,41.662014,-87.72460799999998,9,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T135,41.662014,-87.72460799999998,8,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,1,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T145,41.878114,-87.629798,1,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,24,1,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T147,41.932094,-87.700117,10,1,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T147,41.932094,-87.700117,27,1,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,20,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,43,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T151,41.916265,-87.800515,23,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T151,41.916265,-87.800515,2,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,11,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,50,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,46,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,46,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T158,41.682587,-87.707973,16,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T158,41.682587,-87.707973,25,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T220,41.963976,-87.69181,1,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,35,1,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T003,41.964242,-87.757639,8,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T003,41.964242,-87.757639,18,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999998,50,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999998,38,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999998,48,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T008,42.008314,-87.77792099999998,25,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T008,42.008314,-87.77792099999998,13,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,13,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,47,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T012,41.991429,-87.747113,2,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T012,41.991429,-87.747113,3,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,2,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS,T047,41.868142,-87.696269,5,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,42,1,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
2013-08-01,CULEX RESTUANS,T013,41.923738,-87.785288,13,0,2013,Aug,1,Thu,81.5,61.0,71.5,55.5,62.0,0.0,6.5,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,70.0,0.12,77.0,0.02,74.0,0.0
